Annotation Cluster 1	Enrichment Score: 32.79931530818503
GOTERM_BP_FAT	GO:1902679~negative regulation of RNA biosynthetic process	206	9.200535953550693	1.2940546515818419E-11	EHMT1, BACH2, ELK3, EDNRB, TRIM28, MYC, SOX9, MEF2A, SMARCC2, RFX3, SOX11, DICER1, DKK3, HCFC1, EID1, SFRP1, SFRP2, RFX5, TXNIP, EZR, CGGBP1, MAGED1, CTR9, GATA6, HIF1A, PRDM16, 2410016O06RIK, TNRC18, PATZ1, SNX6, FZD1, EGR1, JUN, CREBBP, H3F3B, BCL11A, H3F3A, PLK1, FZD8, LARP7, NR2F2, NFATC4, H2AFY2, ID2, ID4, SNAI2, RCOR2, RCOR1, EZH2, CDKN1C, CDKN1B, SUV39H1, TCF21, PTPRK, BRCA1, GLI3, GLI2, HEY2, CIC, PRMT6, HELLS, EDN1, PRMT2, PAWR, TET1, EN1, SIRT6, CBFA2T2, SREBF2, RARA, AHRR, MDFI, PCNA, DOT1L, PRICKLE1, PURB, TCEAL7, ZFP13, FLNA, TBL1X, RUNX1T1, SUZ12, MYEF2, PCGF2, ATAD2, NR1H4, GATAD2A, RYBP, TFAP4, NEDD4, LGR4, KDM1A, WWC1, LOXL2, CCND3, SALL1, CCND1, SALL2, BASP1, HMGN2, WHSC1L1, TLE2, KDM2B, ZFP217, ARID5B, FOXP4, MID2, SAP30, ILF3, SMO, PSPC1, CCNE1, MORF4L2, NOTCH2, KHDRBS1, DNMT1, PHF21A, GLIS2, ZFP57, DEAF1, CBX5, UBE2I, CBX3, VDR, CAV1, CBX2, PTCH1, NONO, CBX1, HMGA2, MT3, BMP7, CDK6, YEATS2, TRP53, CDK2, NFE2L3, MDM4, TCF3, PHF19, KDM5B, KDM5C, THRA, LDB1, YWHAB, CHD8, HMGB2, DPY30, NRARP, CHD4, HHEX, YWHAQ, NCK2, HMG20A, WHSC1, ZFP280C, DACT1, TGIF1, KLF10, KLF11, MYOCD, TRIM62, TBP, TGIF2, PEG3, H2AFZ, DNMT3A, H2AFX, NRG1, ARID1A, SFPQ, RBL1, HAND1, BIRC5, HDAC2, HDAC1, UHRF1, SRC, FOXK1, NR2C1, RNF2, AURKB, ATAD2B, RBBP4, TDG, TBX20, E2F1, BEND3, MTA2, E2F7, JAZF1, E2F8, SMARCE1, KDM4A, TCF7L2, HNRNPAB, TBX18, PML, TBX2, ZFP354A, ASXL1, REST, KLF5, BCL6B, ASXL2, TRIM37	1890	1237	17911	1.578176421022015	1.1272501609926877E-7	9.016972812222275E-10	8.201200759865081E-10
GOTERM_BP_FAT	GO:1903507~negative regulation of nucleic acid-templated transcription	204	9.111210361768647	1.3182824075846528E-11	EHMT1, BACH2, ELK3, EDNRB, TRIM28, MYC, SOX9, MEF2A, SMARCC2, RFX3, SOX11, DICER1, DKK3, HCFC1, EID1, SFRP1, SFRP2, RFX5, TXNIP, EZR, CGGBP1, MAGED1, CTR9, GATA6, HIF1A, PRDM16, 2410016O06RIK, TNRC18, PATZ1, SNX6, FZD1, EGR1, JUN, CREBBP, H3F3B, BCL11A, H3F3A, PLK1, FZD8, LARP7, NR2F2, NFATC4, H2AFY2, ID2, ID4, SNAI2, RCOR2, RCOR1, EZH2, CDKN1C, CDKN1B, SUV39H1, TCF21, PTPRK, BRCA1, GLI3, GLI2, HEY2, CIC, PRMT6, HELLS, EDN1, PRMT2, PAWR, TET1, EN1, SIRT6, CBFA2T2, SREBF2, RARA, AHRR, MDFI, PCNA, DOT1L, PRICKLE1, PURB, TCEAL7, ZFP13, FLNA, TBL1X, RUNX1T1, SUZ12, MYEF2, PCGF2, ATAD2, NR1H4, GATAD2A, RYBP, TFAP4, NEDD4, LGR4, KDM1A, WWC1, LOXL2, CCND3, SALL1, CCND1, SALL2, BASP1, HMGN2, WHSC1L1, TLE2, KDM2B, ZFP217, ARID5B, FOXP4, SAP30, ILF3, SMO, PSPC1, CCNE1, MORF4L2, NOTCH2, KHDRBS1, DNMT1, PHF21A, GLIS2, ZFP57, DEAF1, CBX5, UBE2I, CBX3, VDR, CAV1, CBX2, PTCH1, NONO, CBX1, HMGA2, MT3, BMP7, CDK6, YEATS2, TRP53, CDK2, NFE2L3, MDM4, TCF3, PHF19, KDM5B, KDM5C, THRA, LDB1, YWHAB, CHD8, HMGB2, DPY30, NRARP, CHD4, HHEX, YWHAQ, NCK2, HMG20A, WHSC1, ZFP280C, DACT1, TGIF1, KLF10, KLF11, MYOCD, TBP, TGIF2, PEG3, H2AFZ, DNMT3A, H2AFX, NRG1, ARID1A, SFPQ, RBL1, HAND1, BIRC5, HDAC2, HDAC1, UHRF1, SRC, FOXK1, NR2C1, RNF2, AURKB, ATAD2B, RBBP4, TDG, TBX20, E2F1, BEND3, MTA2, E2F7, JAZF1, E2F8, SMARCE1, KDM4A, TCF7L2, HNRNPAB, TBX18, PML, TBX2, ZFP354A, ASXL1, REST, KLF5, BCL6B, ASXL2, TRIM37	1890	1222	17911	1.5820382926765908	1.1483526141109479E-7	9.112888706398671E-10	8.288439073718746E-10

Annotation Cluster 7	Enrichment Score: 15.40116307907637
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0006259~DNA metabolic process	189	8.441268423403304	1.0699540408875252E-21	MDC1, ANKLE1, KDM1A, TRRAP, DSCC1, HNRNPU, EHMT1, NUCKS1, MKI67, IGF1R, CTGF, NYNRIN, ALKBH2, TRIM28, PTTG1, MYC, CHEK1, SESN2, AKT1, SMARCAD1, NEK2, NFRKB, HMGN1, GEN1, TIPIN, LIG1, DDX11, ESCO2, DICER1, NEIL3, DDX39B, BC035947, CCNE1, FANCD2, MORF4L2, XRN2, DNA2, PFN1, SLBP, BLM, DNMT1, PDGFA, PDS5B, PCNA-PS2, NPAS2, RAD51AP1, BRIP1, PPP4C, ORC6, ZFP57, ORC1, FIGNL1, RAD21, ABL1, MCMBP, CLSPN, ZRANB3, BARD1, JUN, ACD, BCL11B, FANCM, H3F3B, NONO, H3F3A, HMGA2, CDC7, CDC6, IGF1, FANCB, FANCG, POLA1, FAM111A, POLA2, STAG2, NASP, TRP53, CDK2, CDK1, TCF3, RAD18, EZH2, TOP2A, TOP2B, MCM7, SYCP1, MCM9, CEP164, HMGB2, MCM10, BRCA1, HMGB1, CHTF18, BRCA2, GLI2, FAM178A, CHAF1B, EXO1, REV3L, POLI, TOPBP1, WHSC1, TK1, POLE, PRMT6, HELLS, CCT2, RFC3, APAF1, PARP1, RFC2, TEX10, DNMT3A, H2AFX, TET2, TET1, SIRT6, KIF22, TERF2, DDB1, MMS22L, SFPQ, TFDP1, RAD51C, DBF4, RNF169, TET3, MCM3, MCM4, MCM5, MCM6, DTL, MCM2, PRIM2, 2810417H13RIK, PCNA, SRC, HDAC1, UHRF1, PRIM1, DOT1L, WIZ, LIN9, AURKB, RAD54B, PURB, RECQL4, POLD3, CDC42, RBBP4, RNF138, POLD1, TDG, POLD2, USP1, BEND3, RBBP8, PTK2B, RAD54L, TRP53BP1, HNRNPA1, MTA2, E2F7, E2F8, MUTYH, GINS1, MBD4, TCF7L2, RRM1, NPM1, RRM2, ATAD5, POLM, MCRS1, EYA3, GINS3, RPA2, DEK, MLH1, PML, GATAD2A, RAD50, APITD1, RAD51, POLE2, RPA3, STUB1, TRIP13, ERCC6	1890	891	17911	2.010213243546577	9.320369650171232E-18	3.1064332320434478E-19	2.8253919706369916E-19
GOTERM_BP_FAT	GO:0006974~cellular response to DNA damage stimulus	140	6.252791424743188	3.252394771800855E-15	MDC1, ANKLE1, KDM1A, TRRAP, FMR1, NUCKS1, ALKBH2, RPS6KA6, TRIM28, CCND1, PTTG1, MYC, CHEK1, SESN2, AKT1, SMARCAD1, NFRKB, SOX4, PHLDA3, HMGN1, GEN1, TIPIN, LIG1, DDX11, ESCO2, MIF, WDR76, NEIL3, DDX39B, FANCD2, MORF4L2, XRN2, DNA2, SPATA18, BRSK1, RNASEH2B, BLM, PDS5B, NPAS2, RAD51AP1, BRIP1, BCL2L11, PPP4C, ZMAT3, FIGNL1, RAD21, ABL1, CLSPN, ZRANB3, BARD1, ACD, FANCM, NONO, PLK1, HMGA2, CDC7, FANCB, FANCG, NFATC4, POLA1, TRP53, CDK2, BCL2, CDK1, SNAI2, INTS7, MDM4, RAD18, TOP2A, DYRK2, MCM7, SYCP1, MCM9, SUV39H1, CEP164, MCM10, BRCA1, HMGB1, BRCA2, FAM178A, CHAF1B, EXO1, CASP3, REV3L, CASP2, POLI, TOPBP1, WHSC1, POLE, PRMT6, PARP1, NCOA6, H2AFX, SIRT6, KIF22, MASTL, TERF2, DDB1, MMS22L, SFPQ, RAD51C, RNF169, DTL, 2810417H13RIK, PCNA, UHRF1, DOT1L, RAD54B, RECQL4, POLD3, RNF138, POLD1, TDG, USP1, RBBP8, E2F1, RAD54L, TRP53BP1, E2F7, MUTYH, MBD4, NPM1, ATAD5, FEM1B, POLM, MCRS1, EYA3, RPA2, DEK, MLH1, PML, RAD50, APITD1, RAD51, TFAP4, POLE2, RPA3, STUB1, TRIP13, ERCC6	1890	674	17911	1.9684580723156389	2.8046343025778242E-11	3.8281565489710066E-13	3.4818204570549153E-13
GOTERM_BP_FAT	GO:0006281~DNA repair	100	4.466279589102277	2.100291277460311E-14	MDC1, ANKLE1, KDM1A, TRRAP, NUCKS1, ALKBH2, TRIM28, PTTG1, CHEK1, SMARCAD1, NFRKB, HMGN1, GEN1, LIG1, DDX11, ESCO2, NEIL3, FANCD2, MORF4L2, XRN2, DNA2, BLM, PDS5B, NPAS2, RAD51AP1, BRIP1, PPP4C, FIGNL1, RAD21, ABL1, CLSPN, ZRANB3, BARD1, FANCM, NONO, HMGA2, CDC7, FANCB, FANCG, POLA1, TRP53, CDK2, RAD18, SYCP1, MCM9, CEP164, BRCA1, HMGB1, BRCA2, FAM178A, CHAF1B, EXO1, REV3L, POLI, TOPBP1, WHSC1, POLE, PRMT6, PARP1, H2AFX, SIRT6, KIF22, DDB1, MMS22L, SFPQ, RAD51C, RNF169, DTL, 2810417H13RIK, PCNA, UHRF1, DOT1L, RAD54B, RECQL4, POLD3, RNF138, POLD1, TDG, USP1, RBBP8, RAD54L, TRP53BP1, MUTYH, MBD4, NPM1, POLM, MCRS1, EYA3, RPA2, DEK, MLH1, PML, RAD50, APITD1, RAD51, POLE2, RPA3, STUB1, TRIP13, ERCC6	1890	427	17911	2.219372266210674	1.8278478730593406E-10	2.204040605624013E-12	2.004639457836215E-12
GOTERM_BP_FAT	GO:0033554~cellular response to stress	271	12.103617686467173	3.4001633153155766E-13	SLC35B3, MDC1, ANKLE1, TRRAP, DIXDC1, TXNDC12, MKI67, ZFYVE1, BACH2, ALKBH2, RPS6KA6, TRIM28, SNRPD1, CREB3L1, MYC, CREB3L2, CHEK1, PDK3, AKT1, NFRKB, SOX4, TIPIN, DDX11, CIRBP, ESCO2, MIF, WDR76, NUP93, NEIL3, SFRP1, SFRP2, FNDC1, DDX39B, XRN2, DNA2, PRKD1, SPATA18, EZR, DHX9, GATA6, GATA4, HIF1A, BRIP1, PPP4C, FIGNL1, RAD21, FZD1, ZRANB3, BARD1, NGFR, EGR1, JUN, ACD, FZD5, EDEM2, PLK1, FZD8, PYCR1, CDC7, EIF2AK4, MEX3C, NFATC4, HNRNPL, NET1, DHFR, POLA1, VANGL2, ID2, HNRNPD, SNAI2, INTS7, RAD18, EZH2, TOP2A, SUV39H1, PTPRK, BRCA1, BRCA2, PTPRF, CHAF1B, SERP1, REV3L, PBK, PRMT6, COX8A, EDN1, PARP1, NCOA6, PRMT1, ATPIF1, ANXA5, GAB1, PAWR, SIRT6, KIF22, TERF2, SREBF2, MTSS1, DDB1, RAD51C, RNF169, CDC42EP5, NCOA7, ANGPTL4, MDFI, PCNA, DOT1L, PTN, RAD54B, RECQL4, SEPN1, RNF138, UCP2, USP1, RAD54L, TRP53BP1, MBD4, NPM1, ATAD5, MCRS1, PCGF2, RPA2, MLH1, APITD1, TFAP4, NEDD4, RPA3, TRIP13, GUCY1B3, FAM13B, KDM1A, NRK, FMR1, TNC, NUCKS1, ETS1, IGF1R, CTGF, CCND1, PTTG1, SESN2, SMARCAD1, FADS1, PHLDA3, HMGN1, GEN1, SCARA3, SZT2, CD93, LIG1, UBE4B, VASH1, MID1, MELK, FANCD2, MORF4L2, ROR2, BRSK1, RNASEH2B, BLM, INSIG1, PXN, STK39, PDS5B, NPAS2, RTN4, ZFP36L1, STK3, RAD51AP1, BCL2L11, ZMAT3, ABL1, EIF4EBP1, CLCA1, ZFP580, CLSPN, ECT2, SLC38A2, TXNDC5, TGFB2, FANCM, CAV1, NONO, HMGA2, TNFRSF10B, FANCB, MT3, FANCG, CDK6, STK24, TRP53, CDK2, GNB1, CDK1, BCL2, MDM4, OGT, FGF12, DYRK2, MCM7, SYCP1, MCM9, CEP164, MCM10, HMGB1, PIK3C2A, LMNB1, PIK3C2B, FAM178A, DUSP10, EXO1, CASP3, NCK2, CASP2, POLI, TOPBP1, UPP1, WHSC1, ATP7A, POLE, DACT1, KDM6B, KLF10, APAF1, DNMT3A, TNFRSF19, H2AFX, MASTL, CCNA2, MMS22L, SFPQ, TRAF4, RTN4RL1, DTL, HDAC2, 2810417H13RIK, HDAC1, UHRF1, SRC, PRR5L, HMGCR, PPM1D, THBS1, THBS4, HDAC6, CDC42, POLD3, MAPK7, POLD1, TDG, IGF2BP1, E2F1, RBBP8, PTK2B, LRIG2, E2F7, SLC25A24, MUTYH, TCF7L2, FEM1B, POLM, EYA3, SEMA4C, DEK, PML, TBX2, RAD50, RAD51, POLE2, STUB1, ERCC6	1890	1690	17911	1.5196396481011867	2.962274092688233E-9	3.0849398412915285E-11	2.8058431024927078E-11

Annotation Cluster 8	Enrichment Score: 15.172243220511401
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:1902589~single-organism organelle organization	288	12.862885216614561	1.6036682810481824E-16	SLC35B3, PANK2, GMFB, ARL6IP1, CCNF, FNBP1L, ANTXR1, SMC4, SMC2, CDC20, MTBP, PREX1, CDC23, SNRPD1, MYC, CDC27, DPYSL3, INSC, CHEK1, STMN1, DZIP1L, ARFIP2, ANKFY1, FBXO5, MYOZ1, CEP97, CDK5RAP2, DYNC2H1, MEF2A, PRKCI, ACTN1, DDX11, CSNK2A2, STARD9, HDGFRP3, RFX3, IFT80, DICER1, ACTN4, EML2, SYTL2, NUP93, EML4, SFRP1, KATNAL2, DAAM2, CEP57L1, DNA2, TLN2, KIF20A, PFN1, SPATA18, EZR, STXBP1, CDCA8, NCAPG, PDGFA, WDR62, HIF1A, NCAPH, SKA1, DSN1, RACGAP1, MICAL1, FIGNL1, RAD21, CEP72, MCMBP, PIP5K1A, CEP192, VASP, PLK4, PLK2, PLK1, MICAL3, DCLK2, MICAL2, PARVA, CDC6, MEX3C, ZWINT, ICK, EHD2, TPX2, VANGL2, STAG2, FAT1, MKS1, DZIP1, CEP57, TOP2A, TOP2B, CDKN1B, ELN, GRIK5, KIF14, KIF11, BRCA1, BRCA2, TUBA1B, CHAF1B, SIPA1L1, CSRP1, GSG2, BBS7, COX8A, SS18, EDN1, ANXA2, ATPIF1, ANXA5, KIFC5B, PAWR, KIF23, KIF22, DYNLL1, MTSS1, ZDHHC15, CIT, RAD51C, CTTN, NME7, KIFC1, CDC42EP5, ITPKA, KIT, CENPC1, KIF2C, ARHGEF2, DBN1, PCNA, STX16, AKAP8, GNAI3, CENPA, NKD2, RECQL4, ZFP13, STX6, FLNA, RANBP1, NPM1, WDR19, MLH1, MZT1, CENPE, TTC8, KRT18, ABI2, CAPZA1, CCDC8, ALMS1, ZYX, TACC3, NCAPD2, NCAPD3, FRYL, MAD2L1, SEMA5A, FAM13B, ZFP207, DSCC1, BUB1B, CDC14A, CTGF, TUBB5, CAPN6, PTTG1, POGZ, CFL1, TBC1D30, NUSAP1, NEK2, TMSB10, GEN1, GAS2L3, CD93, VRK1, MID1, RAB34, FSCN1, PHLDB2, KANK4, MTAP7D3, BRSK1, CTTNBP2, ARHGAP18, ARHGAP17, PDS5B, CORO1C, CNN3, CNN1, SCIN, BCL2L11, CALD1, KIF3A, ABL1, NPHP4, MYH10, CNTLN, MARK1, SPECC1, STIL, KIRREL, UBE2C, CAV1, TBCD, DSTN, ARHGAP28, ARPC5, NDC80, TRP53, CDK2, CDK1, BCL2, PHF13, CNTROB, GPSM2, BMP10, CEP164, DOCK7, CHD4, CHD3, PPP1R9A, SEPT9, HEBP2, TMEM102, FAM178A, SGOL1, NCK2, MYBL2, ACTR3, RBM14, PPP1R12A, CKAP2, SHROOM2, HAUS4, SEPT1, NAV1, HAUS6, SEPT2, ASPM, SFPQ, PSRC1, ESPL1, SYNPO2L, ATG4C, BIRC5, EVL, TRIM59, CASQ1, IFT46, PLEKHH2, HDAC2, 2810417H13RIK, SRC, CAMK2A, RAP1GDS1, RNF4, PPM1E, HDAC6, NSL1, AURKB, AURKA, CDC42, IFT74, PDLIM3, HAUS7, PTK2B, SLIT2, WASF1, BUB1, WASF2, RPH3AL, SPAG5, NCKAP5L, CEP152, LIMK1, NIN, CAPN10, PRC1, RAB13, SPRY2, TRIM37, VIM, ATXN10, RAB17, BCAR1	1890	1714	17911	1.5923542812691005	9.671152767509739E-13	2.2105212844186668E-14	2.010533824932799E-14
GOTERM_BP_FAT	GO:0007010~cytoskeleton organization	206	9.200535953550693	4.887143984593456E-16	GMFB, CCNF, DIXDC1, ANTXR1, CDC20, PREX1, DPYSL2, DPYSL3, INSC, CHEK1, STMN1, ARFIP2, AKT1, FBXO5, SOX9, MYOZ1, CEP97, CDK5RAP2, MEF2A, PRKCI, ACTN1, STARD9, HDGFRP3, DICER1, ACTN4, EML2, EML4, SFRP1, KATNAL2, DAAM2, CEP57L1, TLN2, KIF20A, PFN1, EZR, EPHA3, PDGFA, WDR62, SKA1, RACGAP1, MICAL1, FIGNL1, CEP72, PIP5K1A, CEP192, VASP, PLK4, PLK2, PLK1, MICAL3, RASSF7, DCLK2, MICAL2, PARVA, EHD2, TPX2, VANGL2, FAT1, CEP57, CDKN1B, ELN, KIF14, KIF11, BRCA1, BRCA2, TUBA1B, SIPA1L1, CSRP1, ZMYM4, SS18, EDN1, KIFC5B, PAWR, KIF23, MTSS1, CIT, CTTN, KIFC1, CDC42EP5, ITPKA, KIT, KIF2C, ARHGEF2, DBN1, CENPA, FLNA, RANBP1, NPM1, WTIP, MLH1, MZT1, TTC8, KRT18, ABI2, CAPZA1, CCDC8, ALMS1, ZYX, TACC3, AGRN, FRYL, SEMA5A, ZFP207, CELSR1, CDC14A, CTGF, TUBB5, CAPN6, CFL1, NUSAP1, NEK2, TMSB10, GEN1, GAS2L3, MID1, FSCN1, ELMO2, PHLDB2, KANK4, MTAP7D3, BRSK1, CTTNBP2, PXN, ARHGAP18, ARHGAP17, CORO1C, CNN3, CNN1, SCIN, CALD1, KIF3A, ABL1, MYH10, PLXNA3, CNTLN, MARK1, SPECC1, TGFB2, STIL, KIRREL, CAV1, TBCD, DSTN, ARHGAP28, ARPC5, NDC80, CDK2, BCL2, CNTROB, BRWD3, GPSM2, BMP10, DOCK7, CHD4, CHD3, PPP1R9A, SGOL1, NCK2, MYBL2, YWHAH, SH3D19, ACTR3, RBM14, PPP1R12A, CKAP2, SHROOM2, HAUS4, SEPT1, NAV1, HAUS6, ASPM, PSRC1, SYNPO2L, BIRC5, EVL, CASQ1, IFT46, PLEKHH2, HDAC2, 2810417H13RIK, SRC, RAP1GDS1, RNF4, PPM1E, HDAC6, AURKB, AURKA, CDC42, PDLIM3, HAUS7, PTK2B, SLIT2, WASF1, WASF2, SPAG5, NCKAP5L, CEP152, LIMK1, NIN, CAPN10, PRC1, RAB13, SPRY2, TRIM37, VIM, BCAR1	1890	1120	17911	1.743039493575208	3.8684611070038954E-12	6.169133928378115E-14	5.611007919702805E-14
GOTERM_BP_FAT	GO:0007017~microtubule-based process	135	6.029477445288075	3.882403454409872E-15	ZFP207, CCNF, DIXDC1, CDC14A, CDC20, TUBB5, CAPN6, INSC, CHEK1, STMN1, NUSAP1, NEK2, FBXO5, NEK3, CEP97, CDK5RAP2, DYNC2H1, GEN1, GAS2L3, STARD9, RFX3, HDGFRP3, IFT80, DICER1, MID1, EML2, EML4, KATNAL2, CEP57L1, XRN2, KIF20A, KIF20B, EZR, PHLDB2, EPHA3, MTAP7D3, BRSK1, WDR62, HIF1A, SKA1, RACGAP1, KIF3A, FIGNL1, ABL1, CEP72, CEP192, CNTLN, MARK1, PLK4, SPECC1, STIL, CAV1, PLK2, PLK1, TBCD, RASSF7, DCLK2, ARPC5, NDC80, ICK, TPX2, CDK2, CNTROB, CEP57, GPSM2, CDKN1B, DOCK7, KIF14, CHD4, CHD3, BRCA1, KIF11, BRCA2, KIF15, TUBA1B, UCHL1, TUBA1A, SGOL1, MYBL2, KIF1A, ACTR3, SS18, RBM14, PPP1R12A, CKAP2, HAUS4, KIFC5B, SEPT1, NAV1, KIF23, HAUS6, AP3B1, KIF22, DYNLL1, KIF7, ASPM, TUBB2B, TUBB2A, PSRC1, KIFC1, NME7, BIRC5, KIF2C, ARHGEF2, IFT46, DYNC1I2, 2810417H13RIK, RNF4, CENPA, HDAC6, AURKB, AURKA, CDC42, IFT74, HAUS7, FLNA, RANBP1, NPM1, SPAG5, CEP152, NCKAP5L, WDR19, TUBE1, MLH1, MZT1, CENPE, NIN, KIF26A, PRC1, KIF26B, CCDC8, TACC3, SPRY2, TRIM37, AGRN	1890	642	17911	1.9927681352914997	3.3849034686284085E-11	4.5087645450546656E-13	4.100853355444668E-13

Annotation Cluster 9	Enrichment Score: 14.117189584385441
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0098687~chromosomal region	101	4.510942384993301	5.768247477850732E-20	ERCC6L, NUP107, KDM1A, ZWILCH, ZFP207, DSCC1, FMR1, HJURP, BUB1B, MKI67, MTBP, SALL1, CHEK1, NEK2, KNTC1, WDHD1, ESCO2, DICER1, CFDP1, WDR82, DNA2, BLM, DNMT1, CDCA8, PMF1, SKA1, DSN1, ORC1, RAD21, CREBBP, ACD, CBX5, H3F3B, CBX3, RCC2, CBX1, PLK1, H3F3A, ZWINT, NDC80, STAG2, H2AFY2, CDK2, CDK1, MCM7, SYCP1, SUV39H1, DPY30, BRCA2, SEPT6, SGOL1, MIS18BP1, NUF2, HELLS, PPP1R12A, PARP1, DNMT3A, H2AFX, SIRT6, DYNLL1, TERF2, SEPT2, DDB1, INCENP, CENPC1, MCM3, BIRC5, MCM4, MCM5, KIF2C, MCM6, MCM2, PCNA, DOT1L, CENPA, NSL1, AURKB, AURKA, POLD1, TRP53BP1, BUB1, CENPT, KDM4A, CENPW, MBD6, SPAG5, RPA2, PML, CENPE, RAD50, APITD1, RAD51, CENPH, CENPI, CENPL, NCAPD2, CENPN, NCAPD3, SPC24, MAD2L1, SPC25	1656	339	14413	2.5930788907414533	5.641346033338016E-17	1.1282692066676032E-17	1.0140579066061587E-17
GOTERM_CC_FAT	GO:0000775~chromosome, centromeric region	67	2.992407324698526	5.938621465367782E-18	ERCC6L, NUP107, ZWILCH, SYCP1, ZFP207, DSCC1, FMR1, SUV39H1, HJURP, BUB1B, MKI67, MTBP, SEPT6, SGOL1, MIS18BP1, NUF2, NEK2, KNTC1, WDHD1, HELLS, PPP1R12A, DNMT3A, ESCO2, DICER1, DYNLL1, SEPT2, CFDP1, INCENP, CENPC1, BIRC5, KIF2C, DNMT1, CDCA8, CENPA, PMF1, NSL1, AURKB, SKA1, AURKA, DSN1, RAD21, TRP53BP1, BUB1, CENPT, KDM4A, CREBBP, CBX5, CENPW, SPAG5, CBX3, RCC2, PLK1, CBX1, ZWINT, NDC80, CENPE, APITD1, STAG2, CENPH, CENPI, CENPL, NCAPD2, CENPN, NCAPD3, SPC24, SPC25, MAD2L1	1656	187	14413	3.1183671755922395	5.8079717931296905E-15	8.297102561613844E-16	7.457211811511828E-16
GOTERM_CC_FAT	GO:0000793~condensed chromosome	67	2.992407324698526	2.6209773306901412E-14	TOP2A, ERCC6L, NUP107, ZWILCH, SYCP1, ZFP207, HMGB2, HJURP, BUB1B, BRCA1, BRCA2, MKI67, SMC4, SMC2, SEPT6, SGOL1, MIS18BP1, NUF2, CHEK1, NEK2, KNTC1, TOPBP1, H2AFX, SEPT2, RAD51C, CFDP1, INCENP, FANCD2, CENPC1, BIRC5, KIF2C, BLM, AKAP8, NCAPG, ADD3, CENPA, PMF1, NSL1, AURKB, SKA1, NCAPH, AURKA, DSN1, RAD21, TRP53BP1, BUB1, CENPT, CREBBP, CENPW, SPAG5, CBX3, PLK1, MLH1, ZWINT, NDC80, CENPE, RAD50, RAD51, APITD1, CENPH, CDK2, NCAPD2, CENPN, NCAPD3, SPC24, SPC25, MAD2L1	1656	216	14413	2.6996975084988373	2.5624835586768313E-11	2.5633158294149582E-12	2.303839073676634E-12
GOTERM_CC_FAT	GO:0000779~condensed chromosome, centromeric region	44	1.9651630192050022	3.054726043247729E-13	ERCC6L, NUP107, ZWILCH, ZFP207, HJURP, BUB1B, CENPA, PMF1, NSL1, AURKB, SKA1, AURKA, SEPT6, DSN1, SGOL1, MIS18BP1, NUF2, NEK2, KNTC1, TRP53BP1, BUB1, CENPT, CREBBP, CENPW, SPAG5, CBX3, PLK1, SEPT2, ZWINT, NDC80, CENPE, CFDP1, APITD1, CENPH, INCENP, CENPC1, BIRC5, NCAPD2, KIF2C, CENPN, NCAPD3, SPC24, SPC25, MAD2L1	1656	114	14413	3.3592465463174843	2.987030622847442E-10	2.715929154814799E-11	2.4410038109225034E-11
GOTERM_CC_FAT	GO:0000777~condensed chromosome kinetochore	39	1.7418490397498883	7.978704521837254E-12	ERCC6L, NUP107, ZWILCH, ZFP207, HJURP, BUB1B, CENPA, PMF1, NSL1, SKA1, SEPT6, DSN1, SGOL1, MIS18BP1, NUF2, NEK2, KNTC1, TRP53BP1, BUB1, CENPT, CREBBP, CENPW, SPAG5, PLK1, SEPT2, ZWINT, NDC80, CENPE, CFDP1, APITD1, CENPH, INCENP, CENPC1, BIRC5, KIF2C, CENPN, SPC24, SPC25, MAD2L1	1656	101	14413	3.3607583584445404	7.803196755418185E-9	4.106933169661492E-10	3.6912006708920774E-10
GOTERM_CC_FAT	GO:0000776~kinetochore	45	2.0098258150960246	9.05242740911026E-12	ERCC6L, NUP107, ZWILCH, ZFP207, HJURP, BUB1B, CENPA, PMF1, NSL1, AURKB, SKA1, MTBP, SEPT6, DSN1, SGOL1, MIS18BP1, NUF2, NEK2, KNTC1, TRP53BP1, BUB1, CENPT, CREBBP, CBX5, CENPW, PPP1R12A, SPAG5, PLK1, DYNLL1, SEPT2, ZWINT, NDC80, CENPE, CFDP1, APITD1, CENPH, CENPI, INCENP, CENPC1, BIRC5, KIF2C, CENPN, SPC24, SPC25, MAD2L1	1656	129	14413	3.0361054937647456	8.853272115416644E-9	4.426637003054917E-10	3.9785418463039596E-10

Annotation Cluster 10	Enrichment Score: 12.510650875275033
Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
